name,dependent_repos_count,dependent_packages_count,amp,github_owner,maintainers_count,namespace,repository_url,homepage
base64id,1236685,227,5424.1,faeldt,2,,https://github.com/faeldt/base64id,https://github.com/faeldt/base64id#readme
array-equal,1231104,316,3883.6,sindresorhus,1,,https://github.com/sindresorhus/array-equal,https://github.com/sindresorhus/array-equal#readme
object.hasown,1229961,518,2369.9,es-shims,1,,https://github.com/es-shims/Object.hasOwn,https://github.com/es-shims/Object.hasOwn
block-stream,1228873,110,11070.9,isaacs,1,,https://github.com/isaacs/block-stream,https://github.com/isaacs/block-stream#readme
duplexer3,1218661,303,4008.8,sindresorhus,1,,https://github.com/sindresorhus/duplexer3,https://github.com/sindresorhus/duplexer3#readme
socket.io-adapter,1215800,306,3960.3,socketio,2,,https://github.com/socketio/socket.io,https://github.com/socketio/socket.io/tree/main/packages/socket.io-adapter#readme
term-size,1214982,319,3796.8,sindresorhus,1,,https://github.com/sindresorhus/term-size,https://github.com/sindresorhus/term-size#readme
html-minifier-terser,1213814,463,2616.0,terser,2,,https://github.com/terser/html-minifier-terser,https://terser.org/html-minifier-terser/
engine.io,1213452,405,2988.8,socketio,2,,https://github.com/socketio/socket.io,https://github.com/socketio/socket.io/tree/main/packages/engine.io#readme
postcss-values-parser,1210690,121,9923.7,shellscape,1,,https://github.com/shellscape/postcss-values-parser,https://github.com/shellscape/postcss-values-parser
widest-line,1206398,568,2120.2,sindresorhus,1,,https://github.com/sindresorhus/widest-line,https://github.com/sindresorhus/widest-line#readme
cli-boxes,1202957,558,2152.0,sindresorhus,1,,https://github.com/sindresorhus/cli-boxes,https://github.com/sindresorhus/cli-boxes#readme
eslint-module-utils,1202837,617,1946.3,import-js,3,,https://github.com/import-js/eslint-plugin-import,https://github.com/import-js/eslint-plugin-import#readme
postcss-selector-matches,1201465,200,5977.4,postcss,3,,https://github.com/postcss/postcss-selector-matches,https://github.com/postcss/postcss-selector-matches#readme
ansi-align,1198213,646,1852.0,nexdrew,1,,https://github.com/nexdrew/ansi-align,https://github.com/nexdrew/ansi-align#readme
at-least-node,1195589,478,2496.0,RyanZim,1,,https://github.com/RyanZim/at-least-node,https://github.com/RyanZim/at-least-node#readme
chrome-trace-event,1195361,677,1763.1,samccone,2,,https://github.com/samccone/chrome-trace-event,https://github.com/samccone/chrome-trace-event#readme
left-pad,1195353,643,1856.1,left-pad,2,,https://github.com/stevemao/left-pad,https://github.com/stevemao/left-pad
fraction.js,1189394,268,4421.5,rawify,1,,https://github.com/rawify/Fraction.js,https://raw.org/article/rational-numbers-in-javascript/
postcss-color-gray,1182954,35,32859.8,postcss,4,,https://github.com/postcss/postcss-color-gray,https://github.com/postcss/postcss-color-gray#readme
postcss-color-mod-function,1182318,169,6954.8,csstools,3,,https://github.com/jonathantneal/postcss-color-mod-function,https://github.com/csstools/postcss-color-mod-function#readme
loud-rejection,1179228,444,2650.0,sindresorhus,1,,https://github.com/sindresorhus/loud-rejection,https://github.com/sindresorhus/loud-rejection#readme
sourcemap-codec,1176185,574,2045.5,Rich-Harris,1,,https://github.com/Rich-Harris/sourcemap-codec,https://github.com/Rich-Harris/sourcemap-codec
psl,1175612,845,1389.6,lupomontero,1,,https://github.com/lupomontero/psl,https://github.com/lupomontero/psl#readme
define-lazy-prop,1174541,505,2321.2,sindresorhus,1,,https://github.com/sindresorhus/define-lazy-prop,https://github.com/sindresorhus/define-lazy-prop#readme
acorn-import-assertions,1172026,478,2446.8,xtuc,1,,https://github.com/xtuc/acorn-import-assertions,https://github.com/xtuc/acorn-import-assertions
socks,1168429,613,1903.0,JoshGlazebrook,1,,https://github.com/JoshGlazebrook/socks,https://github.com/JoshGlazebrook/socks/
klona,1164103,427,2719.9,lukeed,1,,https://github.com/lukeed/klona,https://github.com/lukeed/klona#readme
import-lazy,1153440,591,1948.4,sindresorhus,1,,https://github.com/sindresorhus/import-lazy,https://github.com/sindresorhus/import-lazy#readme
@surma/rollup-plugin-off-main-thread,1150763,43,26153.7,surma,2,surma,https://github.com/surma/rollup-plugin-off-main-thread,https://github.com/surma/rollup-plugin-off-main-thread#readme
detective,1147731,364,3144.5,browserify,39,,https://github.com/browserify/detective,https://github.com/browserify/detective#readme
registry-url,1144897,633,1805.8,sindresorhus,1,,https://github.com/sindresorhus/registry-url,https://github.com/sindresorhus/registry-url#readme
window-size,1143835,358,3186.2,jonschlinkert,2,,https://github.com/jonschlinkert/window-size,https://github.com/jonschlinkert/window-size
pn,1143187,255,4465.6,cscott,1,,https://github.com/cscott/node-pn,https://github.com/cscott/node-pn#readme
ansi-html-community,1141321,318,3577.8,mahdyar,1,,https://github.com/mahdyar/ansi-html-community,https://github.com/mahdyar/ansi-html-community
global-dirs,1137634,607,1871.1,sindresorhus,1,,https://github.com/sindresorhus/global-dirs,https://github.com/sindresorhus/global-dirs#readme
registry-auth-token,1137531,593,1915.0,rexxars,3,,https://github.com/rexxars/registry-auth-token,https://github.com/rexxars/registry-auth-token#readme
language-tags,1131463,212,5312.0,mattcg,1,,https://github.com/mattcg/language-tags,https://github.com/mattcg/language-tags
ext,1131085,159,7069.3,medikoo,1,,https://github.com/medikoo/es5-ext,https://github.com/medikoo/es5-ext/tree/ext#readme
xdg-basedir,1129251,608,1854.3,sindresorhus,1,,https://github.com/sindresorhus/xdg-basedir,https://github.com/sindresorhus/xdg-basedir#readme
emittery,1127445,1095,1028.7,sindresorhus,1,,https://github.com/sindresorhus/emittery,https://github.com/sindresorhus/emittery#readme
smart-buffer,1127360,563,1998.9,JoshGlazebrook,1,,https://github.com/JoshGlazebrook/smart-buffer,https://github.com/JoshGlazebrook/smart-buffer/
npm-normalize-package-bin,1125134,142,7868.1,npm,6,,https://github.com/npm/npm-normalize-package-bin,https://github.com/npm/npm-normalize-package-bin#readme
supports-hyperlinks,1124801,818,1373.4,jamestalmage,3,,https://github.com/chalk/supports-hyperlinks,https://github.com/chalk/supports-hyperlinks#readme
@humanwhocodes/module-importer,1124195,10,102199.5,humanwhocodes,1,humanwhocodes,https://github.com/humanwhocodes/module-importer,https://github.com/humanwhocodes/module-importer#readme
p-cancelable,1122037,659,1700.1,sindresorhus,1,,https://github.com/sindresorhus/p-cancelable,https://github.com/sindresorhus/p-cancelable#readme
acorn-dynamic-import,1121911,293,3816.0,kesne,1,,https://github.com/kesne/acorn-dynamic-import,https://github.com/kesne/acorn-dynamic-import
base64-arraybuffer,1121098,616,1817.0,niklasvh,1,,https://github.com/niklasvh/base64-arraybuffer,https://github.com/niklasvh/base64-arraybuffer
@xtuc/ieee754,1119262,8,124362.4,feross,1,xtuc,https://github.com/feross/ieee754,https://github.com/feross/ieee754#readme
is-retry-allowed,1118096,187,5947.3,sindresorhus,1,,https://github.com/sindresorhus/is-retry-allowed,https://github.com/sindresorhus/is-retry-allowed#readme
read-cache,1114550,197,5629.0,TrySound,1,,https://github.com/TrySound/read-cache,https://github.com/TrySound/read-cache#readme
timed-out,1112492,154,7177.4,sindresorhus,1,,https://github.com/sindresorhus/timed-out,https://github.com/sindresorhus/timed-out#readme
dlv,1110040,423,2618.0,developit,1,,https://github.com/developit/dlv,https://github.com/developit/dlv#readme
wcwidth,1107578,837,1321.7,timoxley,1,,https://github.com/timoxley/wcwidth,https://github.com/timoxley/wcwidth#readme
acorn-node,1106363,94,11645.9,browserify,39,,https://github.com/browserify/acorn-node,https://github.com/browserify/acorn-node
true-case-path,1105764,180,6109.2,Profiscience,1,,https://github.com/Profiscience/true-case-path,https://github.com/Profiscience/true-case-path#readme
array-filter,1105605,355,3105.6,juliangruber,1,,https://github.com/juliangruber/array-filter,https://github.com/juliangruber/array-filter
check-types,1105180,511,2158.6,philbooth,1,,https://gitlab.com/philbooth/check-types.js,https://gitlab.com/philbooth/check-types.js
backo2,1103674,173,6343.0,mokesmokes,1,,https://github.com/mokesmokes/backo,https://github.com/mokesmokes/backo
css.escape,1100489,354,3100.0,mathiasbynens,1,,https://github.com/mathiasbynens/CSS.escape,https://mths.be/cssescape
v8-to-istanbul,1099851,897,1224.8,istanbuljs,2,,https://github.com/istanbuljs/v8-to-istanbul,https://github.com/istanbuljs/v8-to-istanbul#readme
unbox-primitive,1097173,844,1298.4,ljharb,1,,https://github.com/ljharb/unbox-primitive,https://github.com/ljharb/unbox-primitive#readme
is-installed-globally,1091810,593,1838.1,sindresorhus,1,,https://github.com/sindresorhus/is-installed-globally,https://github.com/sindresorhus/is-installed-globally#readme
postcss-js,1090068,485,2242.9,postcss,1,,https://github.com/postcss/postcss-js,https://github.com/postcss/postcss-js#readme
didyoumean,1087639,440,2466.3,dcporter,1,,https://github.com/dcporter/didyoumean.js,https://github.com/dcporter/didyoumean.js
is-weakref,1084675,733,1477.8,inspect-js,1,,https://github.com/inspect-js/is-weakref,https://github.com/inspect-js/is-weakref#readme
tryer,1083621,69,15480.3,philbooth,1,,https://gitlab.com/philbooth/tryer,https://gitlab.com/philbooth/tryer
json-buffer,1083541,647,1672.1,dominictarr,1,,https://github.com/dominictarr/json-buffer,https://github.com/dominictarr/json-buffer
after,1080598,575,1876.0,Raynos,2,,https://github.com/Raynos/after,https://github.com/Raynos/after#readme
package-json,1079918,1010,1068.2,sindresorhus,1,,https://github.com/sindresorhus/package-json,https://github.com/sindresorhus/package-json#readme
keyv,1079901,1045,1032.4,jaredwray,2,,https://github.com/jaredwray/keyv,https://github.com/jaredwray/keyv
get-package-type,1077415,844,1275.0,cfware,1,,https://github.com/cfware/get-package-type,https://github.com/cfware/get-package-type#readme
xmlhttprequest-ssl,1076748,136,7859.5,mjwwit,1,,https://github.com/mjwwit/node-XMLHttpRequest,https://github.com/mjwwit/node-XMLHttpRequest#readme
responselike,1073171,515,2079.8,sindresorhus,1,,https://github.com/sindresorhus/responselike,https://github.com/sindresorhus/responselike#readme
camelcase-css,1073124,219,4877.8,stevenvachon,1,,https://github.com/stevenvachon/camelcase-css,https://github.com/stevenvachon/camelcase-css#readme
cacheable-request,1073088,496,2159.1,jaredwray,3,,https://github.com/jaredwray/cacheable,https://github.com/jaredwray/cacheable#readme
fastparse,1070284,187,5693.0,webpack,1,,https://github.com/webpack/fastparse,https://github.com/webpack/fastparse
semver-diff,1069544,616,1733.5,sindresorhus,1,,https://github.com/sindresorhus/semver-diff,https://github.com/sindresorhus/semver-diff#readme
clone-response,1068912,274,3887.0,sindresorhus,1,,https://github.com/sindresorhus/clone-response,https://github.com/sindresorhus/clone-response#readme
levenary,1066361,139,7616.9,tanhauhau,1,,https://github.com/tanhauhau/levenary,
realpath-native,1062900,180,5872.4,SimenB,1,,https://github.com/SimenB/realpath-native,https://github.com/SimenB/realpath-native#readme
is-typed-array,1062000,491,2158.5,inspect-js,2,,https://github.com/inspect-js/is-typed-array,https://github.com/inspect-js/is-typed-array#readme
which-typed-array,1061976,480,2207.9,inspect-js,1,,https://github.com/inspect-js/which-typed-array,https://github.com/inspect-js/which-typed-array#readme
engine.io-client,1061739,283,3738.5,socketio,2,,https://github.com/socketio/socket.io,https://github.com/socketio/socket.io/tree/main/packages/engine.io-client#readme
@sindresorhus/is,1059702,336,3144.5,sindresorhus,1,sindresorhus,https://github.com/sindresorhus/is,https://github.com/sindresorhus/is#readme
is-npm,1056854,469,2248.6,sindresorhus,1,,https://github.com/sindresorhus/is-npm,https://github.com/sindresorhus/is-npm#readme
ignore-by-default,1050681,139,7504.9,novemberborn,1,,https://github.com/novemberborn/ignore-by-default,https://github.com/novemberborn/ignore-by-default#readme
sanitize.css,1049096,418,2503.8,csstools,3,,https://github.com/csstools/sanitize.css,https://github.com/csstools/sanitize.css#readme
detect-indent,1047768,984,1063.7,sindresorhus,1,,https://github.com/sindresorhus/detect-indent,https://github.com/sindresorhus/detect-indent#readme
js-levenshtein,1046601,219,4757.3,gustf,1,,https://github.com/gustf/js-levenshtein,https://github.com/gustf/js-levenshtein#readme
yn,1045821,950,1099.7,sindresorhus,1,,https://github.com/sindresorhus/yn,https://github.com/sindresorhus/yn#readme
yeast,1043750,84,12279.4,unshiftio,2,,https://github.com/unshiftio/yeast,https://github.com/unshiftio/yeast
async-foreach,1043252,156,6644.9,cowboy,1,,https://github.com/cowboy/javascript-sync-async-foreach,
hoopy,1042592,67,15332.2,philbooth,1,,https://gitlab.com/philbooth/hoopy,https://gitlab.com/philbooth/hoopy#readme
set-immediate-shim,1041105,139,7436.5,sindresorhus,1,,https://github.com/sindresorhus/set-immediate-shim,https://github.com/sindresorhus/set-immediate-shim#readme
is-dotfile,1038729,215,4808.9,jonschlinkert,2,,https://github.com/jonschlinkert/is-dotfile,https://github.com/jonschlinkert/is-dotfile
has-cors,1037815,122,8437.5,component,2,,https://github.com/component/has-cors,https://github.com/component/has-cors
fs-monkey,1036154,329,3139.9,streamich,1,,https://github.com/streamich/fs-monkey,https://github.com/streamich/fs-monkey#readme
jsonparse,1035777,610,1695.2,creationix,1,,https://github.com/creationix/jsonparse,https://github.com/creationix/jsonparse#readme
collect-v8-coverage,1035389,779,1327.4,SimenB,1,,https://github.com/SimenB/collect-v8-coverage,https://github.com/SimenB/collect-v8-coverage#readme
is-primitive,1031305,307,3348.4,jonschlinkert,2,,https://github.com/jonschlinkert/is-primitive,https://github.com/jonschlinkert/is-primitive
worker-rpc,1029216,54,18713.0,DirtyHairy,1,,https://github.com/DirtyHairy/worker-rpc,https://github.com/DirtyHairy/worker-rpc#readme
source-list-map,1028490,459,2235.8,webpack,1,,https://github.com/webpack/source-list-map,https://github.com/webpack/source-list-map
randomatic,1025949,503,2035.6,jonschlinkert,2,,https://github.com/jonschlinkert/randomatic,https://github.com/jonschlinkert/randomatic
undefsafe,1025859,119,8548.8,remy,1,,https://github.com/remy/undefsafe,https://github.com/remy/undefsafe#readme
rework,1021450,344,2960.7,reworkcss,11,,https://github.com/reworkcss/rework,https://github.com/reworkcss/rework
regex-cache,1019656,207,4902.2,jonschlinkert,2,,https://github.com/jonschlinkert/regex-cache,https://github.com/jonschlinkert/regex-cache
is-equal-shallow,1019605,239,4248.4,jonschlinkert,2,,https://github.com/jonschlinkert/is-equal-shallow,https://github.com/jonschlinkert/is-equal-shallow
rework-visit,1019070,41,24263.6,unknown,2,,"",
p-reduce,1018646,291,3488.5,sindresorhus,1,,https://github.com/sindresorhus/p-reduce,https://github.com/sindresorhus/p-reduce#readme
sass-graph,1015471,144,7003.2,xzyfer,2,,https://github.com/xzyfer/sass-graph,https://github.com/xzyfer/sass-graph#readme
is-posix-bracket,1013121,204,4942.1,micromatch,1,,https://github.com/jonschlinkert/is-posix-bracket,https://github.com/jonschlinkert/is-posix-bracket
merge-source-map,1003987,203,4921.5,keik,1,,https://github.com/keik/merge-source-map,https://github.com/keik/merge-source-map#readme
make-error,1000848,928,1077.3,JsCommunity,3,,https://github.com/JsCommunity/make-error,https://github.com/JsCommunity/make-error
pstree.remy,999930,104,9523.1,remy,1,,https://github.com/remy/pstree,https://github.com/remy/pstree#readme
scss-tokenizer,998711,66,14906.1,sasstools,1,,https://github.com/sasstools/scss-tokenizer,https://github.com/sasstools/scss-tokenizer
